"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Carlos Lee","HOU","27","114","2","12","15","1","4.4%","9.6%",".130",".200",".194",".237",".324",".240","","46","-0.9","-8.0","0.4","-0.4","243"
"Pedro Alvarez","PIT","25","97","1","7","7","1","6.2%","32.0%",".078",".293",".200",".258",".278",".244","","50","-1.3","-6.8","-0.4","-0.4","2495"
"Nick Markakis","BAL","25","109","2","11","6","1","8.3%","10.1%",".082",".209",".204",".275",".286",".256","","53","-0.2","-6.2","-1.9","-0.5","5930"
"Jorge Posada","NYY","21","82","6","8","12","0","11.0%","24.4%",".250",".065",".125",".232",".375",".265","","59","-1.2","-5.1","-2.3","-0.5","841"
"Adam Dunn","CHW","21","90","2","5","10","0","15.6%","34.4%",".107",".238",".160",".300",".267",".270","","62","-0.9","-4.9","-2.8","-0.5","319"
"Milton Bradley","SEA","24","99","2","11","12","3","13.1%","24.2%",".153",".254",".200",".313",".353",".298","","90","1.6","0.5","-8.6","-0.5","369"
"Aubrey Huff","SFG","26","106","2","8","15","2","8.5%","17.0%",".106",".221",".202",".264",".309",".251","","59","0.0","-5.1","-3.0","-0.5","1213"
"Miguel Olivo","SEA","23","90","2","11","8","0","5.6%","27.8%",".096",".276",".217",".256",".313",".252","","59","-0.5","-4.8","-3.9","-0.6","1638"
"Bill Hall","HOU","24","89","1","10","8","0","5.6%","32.6%",".108",".321",".217",".270",".325",".261","","60","-0.4","-4.5","-4.0","-0.6","1605"
"Alex Rios","CHW","26","110","1","12","6","3","9.1%","13.6%",".071",".181",".163",".245",".235",".224","","30","0.4","-8.6","-1.2","-0.6","2090"
"Chris Johnson","HOU","24","97","2","7","11","0","2.1%","25.8%",".120",".231",".185",".227",".304",".237","","44","-0.2","-6.5","-3.0","-0.7","1191"
"Vernon Wells","LAA","26","116","1","11","6","0","4.3%","19.0%",".073",".207",".174",".216",".248",".208","","27","-0.5","-10.3","-0.3","-0.7","1326"
"Juan Pierre","CHW","27","122","0","11","7","5","4.9%","10.7%",".027",".273",".243",".286",".270",".252","","50","-0.6","-7.8","-3.0","-0.7","443"
"Mark Reynolds","BAL","25","95","2","10","14","0","8.4%","26.3%",".145",".207",".169",".253",".313",".254","","52","-0.2","-5.5","-4.5","-0.7","7619"
"James Loney","LAD","28","112","1","5","12","1","4.5%","14.3%",".038",".233",".210",".241",".248",".207","","27","0.4","-9.1","-1.2","-0.7","4556"
"Carl Crawford","BOS","24","104","1","6","6","4","4.8%","16.3%",".072",".177",".155",".204",".227",".197","","12","0.2","-10.5","-1.8","-0.9","1201"
"Raul Ibanez","PHI","24","97","1","10","10","1","9.3%","26.8%",".057",".217",".161",".247",".218",".221","","31","-0.5","-8.2","-4.3","-1.0","607"
