"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Jorge Cantu","TBD","23","97","3","8","10","0","1.0%","14.4%",".126",".291",".274",".278",".400",".292","","77","-0.7","-3.5","-2.3","-0.3","2521"
"Erubiel Durazo","OAK","23","92","2","8","9","0","8.7%","16.3%",".095",".284",".250",".315",".345",".297","","81","-1.3","-3.4","-2.3","-0.3","1413"
"Jeff DaVanon","LAA","22","76","0","12","4","4","7.9%","17.1%",".044",".268",".221",".280",".265",".249","","48","0.5","-4.3","-0.9","-0.3","1440"
"Raul Mondesi","ATL","22","86","3","6","11","0","4.7%","23.3%",".160",".237",".210",".244",".370",".264","","56","-0.6","-5.3","-0.3","-0.3","1314"
"Mike Lowell","FLA","21","86","2","11","8","0","4.7%","12.8%",".148",".203",".198",".233",".346",".250","","48","-0.5","-6.1","0.5","-0.3","527"
"Carlos Lee","MIL","23","103","3","11","14","1","8.7%","15.5%",".151",".227",".215",".282",".366",".276","","62","0.1","-4.8","-1.4","-0.3","243"
"Jim Thome","PHI","24","98","1","9","12","0","16.3%","27.6%",".101",".288",".203",".347",".304",".288","","68","-1.5","-5.4","-0.9","-0.3","409"
"Wilson Valdez","SEA","22","78","0","7","4","0","2.6%","16.7%",".027",".242",".200",".221",".227",".201","","17","-0.2","-8.0","2.2","-0.3","1863"
"Michael Cuddyer","MIN","22","81","1","6","6","0","8.6%","19.8%",".082",".250",".205",".275",".288",".250","","48","-1.5","-6.7","0.3","-0.4","1534"
"Tony Womack","NYY","22","90","0","7","4","2","5.6%","16.7%",".049",".343",".280",".330",".329",".297","","80","-0.3","-2.5","-4.2","-0.4","78"
"Cristian Guzman","WSN","24","93","1","3","3","1","3.2%","15.1%",".070",".236",".209",".233",".279",".226","","33","-0.1","-7.9","0.7","-0.4","728"
"Richard Hidalgo","TEX","20","81","2","10","9","0","6.2%","25.9%",".107",".212",".173",".235",".280",".232","","30","0.1","-6.8","-0.1","-0.4","561"
"Ruben Gotay","KCR","20","80","2","8","10","0","3.8%","21.3%",".111",".232",".208",".241",".319",".243","","39","0.4","-5.6","-1.5","-0.4","3417"
"Carlos Pena","DET","21","84","1","11","9","0","17.9%","26.2%",".103",".222",".162",".321",".265",".276","","66","-0.6","-4.1","-3.1","-0.4","934"
"Aaron Boone","CLE","20","81","4","8","10","0","6.2%","25.9%",".178",".102",".123",".198",".301",".220","","29","-0.2","-7.2","-0.3","-0.5","311"
"Yadier Molina","STL","20","74","0","4","3","0","4.1%","8.1%",".029",".177",".162",".197",".191",".170","","-5","-0.5","-10.3","3.0","-0.5","7007"
"Bernie Williams","NYY","24","97","1","7","8","1","11.3%","10.3%",".071",".257",".238",".323",".310",".289","","74","0.0","-3.0","-5.4","-0.5","857"
"Rafael Palmeiro","BAL","23","84","1","6","7","1","7.1%","10.7%",".078",".265",".247",".298",".325",".268","","59","-0.7","-4.9","-3.0","-0.5","1266"
"Steve Finley","LAA","24","97","4","8","12","4","7.2%","11.3%",".172",".123",".149",".227",".322",".243","","44","1.0","-5.6","-2.9","-0.5","54"
"Jack Wilson","PIT","20","86","0","3","3","0","2.3%","11.6%",".038",".186",".163",".193",".200",".178","","-1","0.0","-11.0","2.9","-0.5","1017"
"Jermaine Dye","CHW","21","83","3","6","8","0","3.6%","19.3%",".138",".180",".175",".205",".313",".225","","27","-0.6","-8.0","-1.5","-0.7","911"
"Marquis Grissom","SFG","22","84","2","5","12","0","2.4%","13.1%",".113",".221",".213",".229",".325",".239","","38","-0.9","-7.4","-7.9","-1.3","652"
