"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Omar Vizquel","CLE","22","102","0","14","7","2","9.8%","9.8%",".034",".225",".202",".287",".236",".246","","44","0.0","-7.3","-0.2","-0.4","411"
"Jerry Hairston","BAL","26","94","1","11","5","3","6.4%","11.7%",".071",".205",".190",".258",".262",".237","","41","-0.7","-7.6","-0.3","-0.5","144"
"Deivi Cruz","DET","20","82","1","6","10","0","2.4%","8.5%",".101",".222",".215",".232",".316",".236","","41","0.0","-6.1","-1.7","-0.5","1025"
"Luis Rivas","MIN","22","89","2","10","9","5","3.4%","14.6%",".118",".211",".200",".225",".318",".233","","33","1.0","-6.5","-1.7","-0.5","753"
"Derrek Lee","FLA","23","92","3","8","8","1","7.6%","26.1%",".143",".193",".167",".239",".310",".239","","42","-0.2","-7.3","-1.9","-0.6","525"
"Ruben Mateo","TEX","22","90","0","11","10","1","7.8%","20.0%",".078",".295",".234",".322",".312",".288","","67","0.2","-3.5","-5.9","-0.6","340"
"Troy O'Leary","BOS","20","81","1","7","9","0","3.7%","19.8%",".091",".230",".195",".222",".286",".221","","26","0.0","-7.6","-2.0","-0.7","789"
"Michael Barrett","MON","21","80","1","4","5","0","5.0%","12.5%",".053",".200",".187",".225",".240",".209","","14","0.0","-9.0","-0.5","-0.7","762"
"Roger Cedeno","DET","18","78","0","7","3","6","9.0%","14.1%",".000",".203",".171",".247",".171",".196","","14","0.8","-7.7","-3.5","-0.8","869"
"Marvin Benard","SFG","21","88","0","11","5","2","6.8%","11.4%",".037",".153",".134",".193",".171",".171","","-2","0.4","-11.4","-0.4","-0.9","1382"
"Derek Bell","PIT","20","81","0","1","2","0","3.7%","27.2%",".013",".214",".154",".185",".167",".162","","-12","-0.4","-12.3","-0.8","-1.0","1000801"
