"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Cliff Floyd","NYM","20","87","2","8","11","2","8.0%","10.3%",".117",".191",".195",".264",".312",".256","","49","0.9","-4.9","-2.0","-0.4","518"
"Brian Schneider","WSN","24","88","0","3","8","0","9.1%","13.6%",".025",".239",".203",".284",".228",".220","","27","-0.4","-8.8","1.8","-0.4","795"
"Mark Loretta","BOS","25","110","1","10","11","0","7.3%","6.4%",".079",".226",".218",".282",".297",".262","","48","-0.3","-7.7","-0.4","-0.4","1383"
"Shawn Green","ARI","23","88","1","13","3","1","4.5%","18.2%",".072",".333",".277",".318",".349",".297","","69","-0.5","-4.1","-3.2","-0.4","651"
"Jeff Francoeur","ATL","24","100","4","9","14","0","0.0%","19.0%",".155",".227",".216",".230",".371",".255","","46","-0.6","-7.7","-0.1","-0.4","4792"
"Jeromy Burnitz","PIT","25","98","5","7","14","0","3.1%","20.4%",".183",".235",".226",".265",".409",".285","","68","-0.4","-4.5","-3.2","-0.4","867"
"Aaron Hill","TOR","21","82","0","7","5","0","1.2%","6.1%",".078",".203",".195",".210",".273",".209","","15","0.1","-8.9","1.2","-0.5","6104"
"Juan Encarnacion","STL","24","95","2","15","7","1","1.1%","17.9%",".111",".250",".222",".245",".333",".250","","45","0.2","-6.6","-1.4","-0.5","320"
"Preston Wilson","HOU","22","98","5","13","11","2","4.1%","25.5%",".176",".258",".231",".276",".407",".293","","72","-0.6","-4.2","-4.1","-0.5","545"
"Mike Matheny","SFG","22","79","1","3","3","0","6.3%","16.5%",".086",".193",".171",".234",".257",".216","","20","-0.8","-9.1","1.1","-0.5","1169"
"Jeff Kent","LAD","23","100","1","11","12","1","12.0%","14.0%",".061",".203",".183",".310",".244",".257","","49","-0.2","-6.9","-2.1","-0.5","1119"
"Yadier Molina","STL","21","82","0","3","7","0","1.2%","12.2%",".038",".171",".152",".160",".190",".154","","-18","-0.8","-13.4","2.7","-0.8","7007"
"Rondell White","MIN","23","91","0","3","5","1","0.0%","22.0%",".011",".171",".136",".143",".148",".129","","-35","0.1","-15.7","-2.1","-1.4","856"
