"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Gary Matthews Jr.","LAA","29","129","4","14","19","1","10.1%","20.9%",".139",".259",".226",".302",".365",".298","","78","-0.6","-4.0","-3.5","-0.3","153"
"Khalil Greene","SDP","28","121","0","4","8","0","6.6%","18.2%",".065",".270",".224",".281",".290",".254","","55","-0.1","-6.9","0.0","-0.3","1826"
"Jason Bartlett","TBR","25","95","0","7","6","3","2.1%","16.8%",".022",".260",".213",".247",".236",".222","","29","0.4","-7.9","1.4","-0.3","8219"
"Andruw Jones","LAD","27","103","1","13","4","0","14.6%","28.2%",".091",".224",".159",".282",".250",".253","","49","-0.4","-7.1","0.5","-0.3","96"
"James Loney","LAD","27","119","2","12","19","1","7.6%","12.6%",".123",".304",".283",".336",".406",".319","","92","-1.9","-3.1","-4.0","-0.3","4556"
"Garret Anderson","LAA","26","113","2","12","11","1","4.4%","15.9%",".120",".250",".222",".257",".343",".256","","50","-0.2","-7.1","-0.5","-0.4","2"
"Freddy Sanchez","PIT","25","107","0","7","10","0","3.7%","8.4%",".040",".250",".232",".264",".273",".242","","40","0.1","-8.0","0.9","-0.4","1624"
"Juan Uribe","CHW","26","85","2","6","9","0","5.9%","20.0%",".141",".186",".167",".217",".308",".232","","30","0.2","-7.2","0.5","-0.4","454"
"David Ortiz","BOS","26","119","5","17","21","0","12.6%","16.0%",".165",".177",".184",".294",".350",".285","","65","-0.5","-5.6","-2.9","-0.4","745"
"Jose Vidro","SEA","26","104","2","12","18","1","7.7%","12.5%",".116",".222",".211",".269",".326",".257","","54","0.1","-5.8","-2.5","-0.5","802"
"Delmon Young","MIN","27","108","0","13","8","6","5.6%","17.6%",".049",".325",".265",".306",".314",".280","","67","0.6","-3.9","-4.7","-0.5","2140"
"Ryan Howard","PHI","28","118","5","13","12","0","15.3%","32.2%",".172",".211",".172",".297",".343",".269","","56","0.1","-6.5","-2.1","-0.5","2154"
"Carlos Delgado","NYM","26","111","3","14","12","0","11.7%","18.0%",".125",".216",".198",".297",".323",".267","","58","-0.2","-6.0","-2.5","-0.5","1297"
"Jason Kubel","MIN","26","101","4","11","16","0","3.0%","19.8%",".144",".257",".237",".257",".381",".277","","65","-0.2","-4.6","-4.0","-0.5","2161"
"Travis Hafner","CLE","26","116","3","12","16","0","10.3%","23.3%",".130",".250",".210",".302",".340",".279","","66","-1.4","-6.3","-2.9","-0.5","1573"
"Jose Bautista","PIT","25","98","1","9","8","1","7.1%","26.5%",".103",".262",".195",".260",".299",".252","","47","-0.9","-7.4","-1.0","-0.5","1887"
"Brad Hawpe","COL","26","110","1","8","8","0","19.1%","19.1%",".114",".303",".239",".391",".352",".332","","90","0.2","-1.1","-8.1","-0.6","1885"
"Mike Lamb","MIN","23","85","0","4","11","0","3.5%","10.6%",".076",".219",".203",".224",".278",".213","","22","0.4","-7.7","-1.2","-0.6","1258"
"Adam LaRoche","PIT","24","96","1","6","5","0","10.4%","29.2%",".070",".246",".174",".260",".244",".232","","33","-0.3","-8.3","-2.4","-0.8","1904"
"Jose Guillen","KCR","27","109","3","11","15","0","4.6%","22.9%",".163",".211",".183",".220",".346",".246","","41","-1.1","-9.0","-2.7","-0.8","57"
"Troy Tulowitzki","COL","26","116","1","10","11","1","7.8%","14.7%",".086",".172",".152",".226",".238",".215","","13","-1.1","-13.7","1.2","-0.9","3531"
"Robinson Cano","NYY","29","114","2","6","7","0","6.1%","12.3%",".085",".156",".151",".211",".236",".205","","15","-0.9","-12.8","-1.6","-1.0","3269"
