"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Skip Schumaker","STL","21","96","1","15","3","0","10.4%","11.5%",".082",".233",".212",".302",".294",".272","","66","-0.2","-4.2","-2.0","-0.3","3704"
"Juan Pierre","CHW","22","98","0","8","1","9","5.1%","4.1%",".000",".202",".193",".260",".193",".218","","23","1.4","-7.5","0.6","-0.4","443"
"Troy Glaus","ATL","23","84","2","8","9","0","13.1%","25.0%",".097",".245",".194",".310",".292",".282","","70","-0.1","-3.1","-2.9","-0.4","15"
"Lastings Milledge","PIT","22","90","0","8","6","1","6.7%","12.2%",".060",".264",".229",".281",".289",".254","","54","-0.6","-5.6","-0.7","-0.4","6441"
"Akinori Iwamura","PIT","21","96","2","11","8","2","12.5%","18.8%",".108",".250",".217",".313",".325",".292","","79","-0.9","-3.3","-3.8","-0.4","7781"
"Eric Chavez","OAK","20","76","0","6","6","0","7.9%","25.0%",".088",".294",".221",".276",".309",".262","","60","-0.9","-4.5","-2.6","-0.5","906"
"Chris Coghlan","FLA","20","88","0","9","3","3","5.7%","26.1%",".000",".271",".195",".241",".195",".205","","17","1.6","-7.2","-1.3","-0.6","6878"
"Melky Cabrera","ATL","22","88","0","8","3","0","11.4%","13.6%",".026",".231",".195",".287",".221",".238","","41","-0.6","-6.8","-2.7","-0.7","4022"
"Aramis Ramirez","CHC","23","102","3","7","13","0","7.8%","23.5%",".130",".164",".152",".216",".283",".224","","28","-1.2","-10.0","-1.2","-0.8","1002"
"Carlos Lee","HOU","21","86","0","9","5","1","3.5%","18.6%",".049",".227",".183",".221",".232",".206","","20","-1.2","-9.4","-3.1","-1.0","243"
