"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Jose Abreu","CHW","25","109","3","9","13","0","7.3%","21.1%",".125",".264",".229",".303",".354",".285","","77","-0.7","-3.7","-2.5","-0.3","15676"
"Alcides Escobar","KCR","23","105","0","6","6","6","4.8%","15.2%",".051",".253",".214",".250",".265",".227","","34","0.8","-7.5","1.3","-0.3","6310"
"C.J. Cron","LAA","21","78","1","5","4","0","10.3%","14.1%",".087",".228",".203",".295",".290",".260","","62","-0.8","-4.4","-1.1","-0.3","12546"
"Austin Jackson","CHW","25","85","0","7","8","1","4.7%","18.8%",".090",".274",".218",".265",".308",".252","","54","0.5","-4.2","-1.5","-0.3","9848"
"Mike Napoli","CLE","20","84","4","12","11","0","6.0%","39.3%",".205",".293",".205",".262",".410",".288","","74","-0.8","-3.4","-2.3","-0.3","3057"
"Ryan Zimmerman","WSN","19","83","1","13","7","0","9.6%","22.9%",".082",".278",".219",".301",".301",".271","","63","0.1","-3.7","-1.7","-0.3","4220"
"Ryan Howard","PHI","23","83","5","8","10","0","8.4%","30.1%",".216",".217",".203",".265",".419",".285","","74","-0.4","-3.1","-2.4","-0.3","2154"
"Michael A. Taylor","WSN","20","87","3","8","4","3","4.6%","32.2%",".134",".231",".183",".218",".317",".231","","35","0.5","-6.5","0.7","-0.3","11489"
"Derek Norris","SDP","21","81","1","9","3","0","4.9%","28.4%",".091",".208",".156",".198",".247",".190","","13","0.1","-8.6","2.9","-0.3","6867"
"Desmond Jennings","TBR","20","79","1","6","6","2","6.3%","25.3%",".070",".235",".183",".253",".254",".230","","40","0.6","-5.1","-1.0","-0.3","1965"
"Kendrys Morales","KCR","23","93","2","6","8","0","6.5%","22.6%",".131",".270",".226",".280",".357",".276","","68","-0.7","-4.3","-2.5","-0.4","8610"
"Joey Votto","CIN","24","98","2","6","11","0","12.2%","23.5%",".084",".283",".229",".327",".313",".276","","66","-0.6","-4.7","-2.2","-0.4","4314"
"Justin Upton","DET","23","99","2","10","8","0","3.0%","38.4%",".105",".339",".221",".242",".326",".245","","48","0.2","-6.0","-1.3","-0.4","5222"
"Albert Pujols","LAA","24","99","6","11","15","1","8.1%","12.1%",".209",".137",".176",".242",".385",".266","","66","-0.9","-4.9","-2.5","-0.4","1177"
"Aaron Hill","MIL","22","73","1","4","7","2","5.5%","16.4%",".077",".182",".169",".208",".246",".198","","14","0.9","-6.8","0.0","-0.5","6104"
"Ryan Goins","TOR","23","79","1","4","4","1","5.1%","24.1%",".080",".218",".173",".215",".253",".208","","22","-0.2","-7.5","0.1","-0.5","9807"
"Carlos Gomez","HOU","22","83","0","5","2","2","2.4%","28.9%",".063",".304",".213",".241",".275",".227","","40","-0.8","-6.8","-1.4","-0.5","4881"
"Prince Fielder","TEX","24","98","2","7","17","0","8.2%","18.4%",".103",".229",".207",".265",".310",".248","","42","-0.7","-7.5","-2.9","-0.7","4613"
"Erick Aybar","ATL","22","87","0","7","1","1","2.3%","18.4%",".036",".206",".169",".186",".205",".172","","-2","-0.4","-11.3","-0.3","-0.9","4082"
